message_id,date,msg_type,from,from_id,text,reply_to
798757,2022-12-05 08:41:47,message,Michael⚡️,user5096744724,,798756.0
798758,2022-12-05 08:42:20,message,,user1746301528,🥂,798734.0
798759,2022-12-05 08:42:48,message,,user1746301528,Good morning Chief 🙏,798739.0
798760,2022-12-05 08:43:02,message,Very,user1174741085,Morning Bee,798759.0
798761,2022-12-05 08:43:16,message,Very,user1174741085,What should we expect this week ?,798759.0
798762,2022-12-05 08:43:16,message,,user1746301528,How are you?,798760.0
798763,2022-12-05 08:44:03,message,Very,user1174741085,I'm gentle,798762.0
798764,2022-12-05 08:44:06,message,,user1746301528,17.7 key resistance,798761.0
798766,2022-12-05 08:45:42,message,Frame,user339789456,Show us the way bikonu,798743.0
798767,2022-12-05 08:46:08,message,Very,user1174741085,😁,798748.0
798768,2022-12-05 08:46:26,message,Very,user1174741085,You are not holding only 😁👍,798748.0
798774,2022-12-05 08:51:31,message,Frame,user339789456,"Patience, hmm",798770.0
798775,2022-12-05 08:51:41,message,Frame,user339789456,What's pumping it ?,798772.0
798778,2022-12-05 08:53:27,message,Very,user1174741085,"Nice, we need some good moves.",798772.0
798779,2022-12-05 08:53:34,message,Very,user1174741085,+,798773.0
798781,2022-12-05 08:53:56,message,Very,user1174741085,🤔,798777.0
798783,2022-12-05 08:54:11,message,,user5638706216,Good day everyone Let's Chase the better Future,
798787,2022-12-05 08:55:40,message,Frame,user339789456,With you abi ? 😳,798783.0
798788,2022-12-05 08:56:07,message,Very,user1174741085,Not yet.,798784.0
798792,2022-12-05 08:56:59,message,Olatomiwa 🍅,user825173741,"#earnonbybit 
@very4050 
@Abiola1705",
798793,2022-12-05 08:57:12,message,Very,user1174741085,Nice one 👌,798792.0
798795,2022-12-05 08:57:19,message,Very,user1174741085,Good morning Tee,798792.0
798796,2022-12-05 08:57:23,message,Very,user1174741085,+,798792.0
798798,2022-12-05 08:57:42,message,,user1746301528,📌,798743.0
798799,2022-12-05 08:57:43,message,Frame,user339789456,What ?,798794.0
798801,2022-12-05 08:58:28,message,,user1761401971,"📣🎬LIVE STREAM! 🎬

https://t.me/BybitSouthAfrica

🗓Monday December 5th, 2pm SAST
- 1pm WAT
- 12pm UTC

🔘Live Trading Tutorial
🔘Crypto News Update
🔘TA on BTC and Altcoins 
🔘AMA Session

For questions please use hashtag #AMASA in SA chat and join the live stream.

💸$50 in Trading Capital for best questions! 

!! SEE YOU THERE !!",
798802,2022-12-05 08:58:37,message,,user1761401971,,798801.0
798805,2022-12-05 08:59:29,message,Frame,user339789456,"This is what we call ""Fabu"" in my dialect. Lie wey no make sense 😂😂",798800.0
798806,2022-12-05 08:59:54,message,,user1746301528,✅,798801.0
798808,2022-12-05 09:00:12,message,,user1746301528,Well it's possible,798807.0
798810,2022-12-05 09:00:23,message,LizzyK,user5221752533,When will they do mine,798580.0
798811,2022-12-05 09:00:25,message,Frame,user339789456,It's an impossibility 😂,798807.0
798814,2022-12-05 09:00:39,message,Frame,user339789456,Did you make complaint ?,798810.0
798815,2022-12-05 09:00:44,message,,user1746301528,$100k seems possible,798807.0
798816,2022-12-05 09:00:57,message,,user1746301528,What happened,798580.0
798817,2022-12-05 09:01:04,message,Frame,user339789456,When ?,798815.0
798818,2022-12-05 09:01:13,message,LizzyK,user5221752533,Countless times,798814.0
798820,2022-12-05 09:01:16,message,Frame,user339789456,He was banned earlier,798816.0
798821,2022-12-05 09:01:26,message,,user1746301528,After btc halving,798817.0
798822,2022-12-05 09:01:26,message,Frame,user339789456,Your matter strong be that 😂,798818.0
798823,2022-12-05 09:01:40,message,Olatomiwa 🍅,user825173741,"Good morning, Chief",798795.0
798824,2022-12-05 09:01:55,message,Frame,user339789456,It's possible that nothing will happen after the halving 😂,798821.0
798826,2022-12-05 09:02:03,message,Frame,user339789456,He go shock you 😂,798821.0
798828,2022-12-05 09:02:31,message,,user1746301528,"No it's not
The crypto Market is not a place for fun",798824.0
798829,2022-12-05 09:02:39,message,Very,user1174741085,Morning 🌞,798823.0
798830,2022-12-05 09:02:56,message,Frame,user339789456,It's a place for ?😂,798828.0
798831,2022-12-05 09:03:03,message,,user1746301528,There are principles and rules,798828.0
798832,2022-12-05 09:03:05,message,Frame,user339789456,This man 😂😂,798825.0
798833,2022-12-05 09:03:25,message,Frame,user339789456,"Come to think of it, he is still roaming freely like a hen 😂",798825.0
798834,2022-12-05 09:03:36,message,Frame,user339789456,Tell me ..,798831.0
798837,2022-12-05 09:04:29,message,,user1746301528,It's a marketplace with cap at over $900b,798830.0
798838,2022-12-05 09:05:47,message,,user1746301528,"#educator

MrBee",
798839,2022-12-05 09:06:40,message,LizzyK,user5221752533,🤣🤣🤣🤣,798822.0
798840,2022-12-05 09:07:15,message,LizzyK,user5221752533,Something must happen,798824.0
798841,2022-12-05 09:07:16,message,,user1746301528,AAX exchangee is under going trials,518336.0
798842,2022-12-05 09:07:41,message,LizzyK,user5221752533,2025,798815.0
798843,2022-12-05 09:07:59,message,,user1746301528,2024,798842.0
798845,2022-12-05 09:09:33,message,Very,user1174741085,"Monday Market Outlook

Share your Analysis & Market Outlook for your favorite coin listed on Bybit & get a chance to win bonus rewards. 

To participate:

✅ Share your chart analysis with hashtag #MMO
✅ Provide an Entry Point, Target Take Profit, & Stop Loss areas.
✅ Ambassadors will select 3 winners in total based on the conducted TA, Risk-Reward ratio & Trading Plan. 
✅ MMO will be open for applications for 24hrs

💰 3 Winners will receive $25 bonus each 

📣 @fedorbtc will do applications review & feedback

✅ You may make 1 submission.

Always do your research, risk management on your own and do not follow analysis by campaign participants blindly. This campaign has educational purposes and is NOT financial advice. 

📆 Dec 5, 9AM UTC — Dec 6, 9AM UTC",
798847,2022-12-05 09:19:09,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Mistake,798846.0
798848,2022-12-05 09:19:11,message,Bybit Africa Announcement,channel1587339128,"🥳 We are celebrating our 4th Anniversary!

🙌 Join the celebration and stand a chance to win BVB @BlackYellow prizes daily!

⏰ Check out our #BybitGe4rUp giveaways in our IGS and set your reminders now!",
798853,2022-12-05 09:35:48,message,Frame,user339789456,😳,798842.0
798854,2022-12-05 09:36:05,message,Frame,user339789456,You are so optimistic about halving,798843.0
798862,2022-12-05 10:01:34,message,,user1746301528,Yeah,798854.0
798863,2022-12-05 10:02:21,message,Bybit Africa Announcement,channel1587339128,"🚀 Coming Soon to Bybit Launchpad — Medieval Empires ($MEE)

🔥 Bybit Launchpad will return with Medieval Empires!

👀 Stay tuned for more updates!",
798865,2022-12-05 10:19:35,message,Chandan 💲BLM,user5240866127,"Ok , Bybit Had Crypto Loans , Right ???",
798866,2022-12-05 10:19:54,message,Very,user1174741085,Yeah,798865.0
798867,2022-12-05 10:20:10,message,Nwachukwu,user817796125,,798560.0
798869,2022-12-05 10:21:44,message,Very,user1174741085,Hey man,798867.0
798870,2022-12-05 10:21:50,message,Nwachukwu,user817796125,"#EarnOnBybit

@Stevey2022 
@opeyemi5784",
798871,2022-12-05 10:22:18,message,Very,user1174741085,Cool one,798870.0
798872,2022-12-05 10:22:23,message,Nwachukwu,user817796125,Hello chief very.  What's good this season sir?,798869.0
798873,2022-12-05 10:22:24,message,Very,user1174741085,+,798870.0
798875,2022-12-05 10:22:35,message,Very,user1174741085,Everything is good 👍,798872.0
798876,2022-12-05 10:22:40,message,Nwachukwu,user817796125,"#EarnOnBybit

@Timmymicheall 
@Manuelice1",
798877,2022-12-05 10:22:57,message,Very,user1174741085,🔥,798876.0
798878,2022-12-05 10:23:27,message,Nwachukwu,user817796125,"When bull sir?  🙂
I'm tired of waiting.",798875.0
798879,2022-12-05 10:23:54,message,Very,user1174741085,No one knows 😊,798878.0
798880,2022-12-05 10:24:05,message,Very,user1174741085,Or do you have a crystal ball ?,798878.0
798882,2022-12-05 10:25:32,message,Nwachukwu,user817796125,I heard that those are very expensive. 🤧,798880.0
798883,2022-12-05 10:25:46,message,Very,user1174741085,,798882.0
798884,2022-12-05 10:25:55,message,Very,user1174741085,Do you know what they are ?,798882.0
798885,2022-12-05 10:26:58,message,Frame,user339789456,"Oga na everyday I dey greet you here, you no dey gree reply",798882.0
798886,2022-12-05 10:27:10,message,Frame,user339789456,Na wa o,798882.0
798887,2022-12-05 10:27:16,message,Frame,user339789456,How u dey ?,798882.0
798888,2022-12-05 10:27:52,message,Very,user1174741085,"Hello Bybit Africa, 📣

We invite you to share a snapshot of your trading profit on Bybit and win trading Bonus. 

Details:

✅ Open a trade and share your PnL snapshot using the hashtag #EarnOnBybit, and also tag 2 friends.

✅ Trade must be open during the campaign.

 ✅ More unique trades would increase your chances of winning

✅ ROI snapshot must also be shared on Twitter or other social medias

PS: To avoid cheating, we shall ask for a screenshot of the actual trade showing dates, trading pair etc. If you are unable to provide it, you would be disqualified.

5 participants will get $10 each for participating in this activity 💰

📆 Date: Monday 5th December - Tuesday 6th December 2022.",
798889,2022-12-05 10:28:18,message,Lexi ⚓️🌊,user516968442,Have you written to them?,798810.0
798890,2022-12-05 10:29:11,message,Lexi ⚓️🌊,user516968442,Tele nak me restrictions ni jare,798816.0
798891,2022-12-05 10:29:11,message,Lexi ⚓️🌊,user516968442,Thanks Boss,798813.0
798892,2022-12-05 10:29:53,message,Very,user1174741085,😊,798890.0
798893,2022-12-05 10:32:05,message,,user1746301528,Been a while,798870.0
798894,2022-12-05 10:32:26,message,,user1746301528,Did you spam in a community,798890.0
798895,2022-12-05 10:32:38,message,Nwachukwu,user817796125,Yes o. Or do you have your own? 🌚,798883.0
798896,2022-12-05 10:33:00,message,Nwachukwu,user817796125,Shining balls for predicting the future. 🌚,798884.0
798897,2022-12-05 10:33:04,message,Frame,user339789456,Telegram is crasy this days,798894.0
798898,2022-12-05 10:33:19,message,Frame,user339789456,You don't need to spam before you are restricted,798894.0
798899,2022-12-05 10:33:23,message,Nwachukwu,user817796125,Ah. Sorry sir. Forgive me. Wetin dey sup Naa?,798885.0
798900,2022-12-05 10:33:41,message,Nwachukwu,user817796125,We are here sir. Anything for us? 🥲,798887.0
798901,2022-12-05 10:33:42,message,Frame,user339789456,Na wetin I dey ask you be that,798899.0
798902,2022-12-05 10:34:00,message,Frame,user339789456,Welcome,798900.0
798903,2022-12-05 10:34:07,message,Frame,user339789456,Wetin you bring come,798900.0
798904,2022-12-05 10:34:13,message,Nwachukwu,user817796125,Yes chief. No funds.  🤧,798893.0
798905,2022-12-05 10:34:31,message,Frame,user339789456,😳,798904.0
798906,2022-12-05 10:34:36,message,Nwachukwu,user817796125,Bring Ke? From where?,798903.0
798907,2022-12-05 10:36:16,message,Very,user1174741085,,798896.0
798908,2022-12-05 10:36:30,message,Very,user1174741085,Can they predict BTC price ?,798896.0
798910,2022-12-05 10:37:03,message,Frame,user339789456,From where you go na,798906.0
798911,2022-12-05 10:37:17,message,Frame,user339789456,E don tay wey I see u,798906.0
798912,2022-12-05 10:37:52,message,Very,user1174741085,"🛰 Weekly Market Sweep (Nov. 27 — Dec. 03) 

📌Market Driver

 US Inflation Rate is still high within almost one year of rate hikes. United States Non Farm Payrolls print more than expected.

Fed had to curb employment to reduce CPI. The U.S. economy is teetering on the edge of recession;

Trade spot on Bybit with 0 fees",
798914,2022-12-05 10:40:17,message,Frame,user339789456,Good chart 👌,798909.0
798915,2022-12-05 10:40:36,message,Frame,user339789456,Do you have for BTC ?,798909.0
798917,2022-12-05 10:42:04,message,Frame,user339789456,That's serious.,798916.0
798920,2022-12-05 10:42:18,message,Frame,user339789456,🔥,798918.0
798922,2022-12-05 10:42:28,message,Frame,user339789456,Have you been restricted before ?,798919.0
798924,2022-12-05 10:43:20,message,Frame,user339789456,But you send private messages ?,798923.0
798926,2022-12-05 10:43:35,message,Frame,user339789456,Oh I see that,798925.0
798927,2022-12-05 10:43:41,message,K.E.N,user1028694269,"Did BNX crash predict something?

In past months whenever BTC dropped BNX started going up. So?",
798930,2022-12-05 10:44:12,message,Frame,user339789456,"Hey man, how na",798927.0
798933,2022-12-05 10:44:54,message,Frame,user339789456,😜,798928.0
798934,2022-12-05 10:45:20,message,Frame,user339789456,@kendeol,798932.0
798935,2022-12-05 10:46:46,message,Frame,user339789456,@Landelorf can we see 18k today 😄,
798936,2022-12-05 10:47:16,message,K.E.N,user1028694269,not so quick.. 17800-18000 also has big sell orders,798935.0
798937,2022-12-05 10:49:19,message,Frame,user339789456,😄,798936.0
798939,2022-12-05 10:53:59,message,,user1761401971,"📣🎬LIVE STREAM! 🎬

https://t.me/BybitSouthAfrica

🗓Monday December 5th, 2pm SAST
- 1pm WAT
- 12pm UTC

🔘Live Trading Tutorial
🔘Crypto News Update
🔘TA on BTC and Altcoins 
🔘AMA Session

For questions please use hashtag #AMASA in SA chat and join the live stream.

💸$50 in Trading Capital for best questions! 

!! SEE YOU THERE !!",
798940,2022-12-05 10:54:02,message,,user1761401971,"LIVE IN 1 HOUR !!!

📚📚📚",798939.0
798941,2022-12-05 10:56:37,message,Very,user1174741085,Hello Ken,798936.0
798942,2022-12-05 10:57:05,message,K.E.N,user1028694269,Yes sir,798941.0
798943,2022-12-05 11:00:11,message,Very,user1174741085,How is the market ?,798942.0
798944,2022-12-05 11:00:41,message,WOTVC,user1094711362,OKay.... Bro....,796249.0
798945,2022-12-05 11:02:36,message,Boss🐾 ▪️,user5376310198,Bybit should make sure this doesn't end up another pump and dump by Carl the Moon,798863.0
798946,2022-12-05 11:02:50,message,Cryptoshuga,user996190092,Hope I would make 50x of my capital?🙊🙊,796249.0
798947,2022-12-05 11:03:20,message,Very,user1174741085,Morning Shuga,798946.0
798948,2022-12-05 11:03:47,message,Cryptoshuga,user996190092,Good morning  boss.🙌,798947.0
798949,2022-12-05 11:04:08,message,Very,user1174741085,"It's been a while, how is trading ?",798948.0
798952,2022-12-05 11:11:13,message,Nwachukwu,user817796125,I really don't know sir. 😁,798908.0
798953,2022-12-05 11:19:39,message,K.E.N,user1028694269,Fairly good,798943.0
798954,2022-12-05 11:19:43,message,CryptoCloud Principal Copytrader,user134273878,"Crypto community baffled by SBF dictating terms over congressional hearing 

Many in the crypto community pointed towards Bankman-Fried’s political donations and good Democratic connections via his parents, being one of the key reasons for him to evade arrest.
#Cointelegraph",
798955,2022-12-05 11:22:41,message,Very,user1174741085,Try and find out 😂,798952.0
798956,2022-12-05 11:22:42,message,Very,user1174741085,Great,798953.0
798957,2022-12-05 11:24:08,message,Very,user1174741085,😊,798954.0
798958,2022-12-05 11:28:43,message,CryptoCloud Principal Copytrader,user134273878,#EarnOnBybit @diffe6 @davydojones,
798959,2022-12-05 11:28:43,message,CryptoCloud Principal Copytrader,user134273878,,
798961,2022-12-05 11:30:03,message,Very,user1174741085,Nice one 👌,798959.0
798962,2022-12-05 11:30:08,message,Very,user1174741085,+,798959.0
798964,2022-12-05 11:30:11,message,CryptoCloud Principal Copytrader,user134273878,Aptusdt 4hr timeframe,798959.0
798965,2022-12-05 11:30:57,message,Very,user1174741085,Asante and Ichimoku ☁️,798964.0
798966,2022-12-05 11:31:34,message,CryptoCloud Principal Copytrader,user134273878,Oh yeah,798965.0
798968,2022-12-05 11:33:03,message,,user1803741329,"#EarnOnBybit
@Godyung
@landelorf",
798969,2022-12-05 11:34:15,message,Very,user1174741085,😁,798966.0
798970,2022-12-05 11:34:50,message,Very,user1174741085,😁,798968.0
798971,2022-12-05 11:34:56,message,Very,user1174741085,How are you ?,798968.0
798972,2022-12-05 11:35:02,message,Very,user1174741085,Welcome back,798968.0
798973,2022-12-05 11:35:26,message,,user1803741329,"Fine sir, good afternoon",798971.0
798974,2022-12-05 11:35:32,message,,user1803741329,I’m not back 😊,798972.0
798975,2022-12-05 11:35:44,message,Very,user1174741085,Good to see you,798973.0
798976,2022-12-05 11:35:52,message,Very,user1174741085,,798974.0
798977,2022-12-05 11:36:20,message,Very,user1174741085,Welldone Favor,798967.0
798978,2022-12-05 11:37:02,message,Lexi ⚓️🌊,user516968442,At all bro,798894.0
798979,2022-12-05 11:37:59,message,,user1803741329,Thanks boss,798975.0
798980,2022-12-05 11:38:10,message,,user1803741329,Still there 🌚,798976.0
798983,2022-12-05 11:47:07,message,Very,user1174741085,All will be well,798980.0
798984,2022-12-05 11:47:54,message,,user1803741329,AMEN,798983.0
798986,2022-12-05 11:52:35,message,Lexi ⚓️🌊,user516968442,"​Market Cycle Psychology💫


😱Market psychology is a key issue for traders. And it makes sense: stress management is often underestimated. During the market cycle, traders experience a wide spectrum of emotions. Let’s look closer at a classic situation. 

👀 The chart is constantly changing. When the price goes up, traders open a buy position. The price grows, and a trader feels optimism, excitement, and thrill. When the bull market ends, traders, usually euphoric, deny that their successful trade fails. At the moment of a bear market, traders get angry and panic. However, the bear market is not eternal, so the price gains its power after that! Hope comes back, and traders feel happy again. 


☝🏻Remember, that market constantly switches from up to down, and you just need to wait for a little and control your emotions. Keep a hopeful and positive attitude, and emotions won’t disturb your trading session.",
798987,2022-12-05 11:56:26,message,,user1761401971,"📣🎬LIVE STREAM! 🎬

https://t.me/BybitSouthAfrica

🗓Monday December 5th, 2pm SAST
- 1pm WAT
- 12pm UTC

🔘Live Trading Tutorial
🔘Crypto News Update
🔘TA on BTC and Altcoins 
🔘AMA Session

For questions please use hashtag #AMASA in SA chat and join the live stream.

💸$50 in Trading Capital for best questions! 

!! SEE YOU THERE !!",
798988,2022-12-05 11:56:33,message,,user1761401971,Live in 4 mins!!,798987.0
798990,2022-12-05 11:59:44,message,Very,user1174741085,+,798986.0
798992,2022-12-05 12:00:15,message,Very,user1174741085,Welcome @Ese3575,
798993,2022-12-05 12:03:04,message,Lexi ⚓️🌊,user516968442,"#EarnOnBybit

@Davydojones
@Very4050",
798994,2022-12-05 12:03:05,message,Lexi ⚓️🌊,user516968442,,
798995,2022-12-05 12:03:06,message,Lexi ⚓️🌊,user516968442,,
798996,2022-12-05 12:03:06,message,Lexi ⚓️🌊,user516968442,,
798997,2022-12-05 12:05:26,message,Very,user1174741085,Someone is on 🔥🔥🔥,798993.0
798998,2022-12-05 12:07:14,message,Lexi ⚓️🌊,user516968442,Boss no time... I am squeezing all this milk out 😋,798997.0
798999,2022-12-05 12:07:28,message,Very,user1174741085,Welldone 😁,798998.0
799000,2022-12-05 12:07:46,message,Lexi ⚓️🌊,user516968442,,798999.0
799001,2022-12-05 12:08:36,message,Frame,user339789456,Let this profit go round na😂,798993.0
799003,2022-12-05 12:11:35,message,Steve,user1116633862,Greetings boss 🙌,798867.0
799004,2022-12-05 12:12:22,message,Steve,user1116633862,,798998.0
799005,2022-12-05 12:12:47,message,Very,user1174741085,💯,799004.0
799006,2022-12-05 12:14:19,message,Lexi ⚓️🌊,user516968442,,799001.0
799007,2022-12-05 12:14:49,message,Lexi ⚓️🌊,user516968442,,799004.0
799012,2022-12-05 12:30:57,message,CryptoCloud Principal Copytrader,user134273878,@very4050,799011.0
799013,2022-12-05 12:31:51,message,,user5134789466,"@very4050 
@Honourable_Minister",799011.0
799018,2022-12-05 12:51:01,message,,user5134789466,"#EarnOnBybit 

@Davydojones 
@IamPEaCE07",
799019,2022-12-05 12:53:19,message,Jibson,user1106993175,Well done,799018.0
799020,2022-12-05 12:53:23,message,Very,user1174741085,Nice one man 👌,799018.0
799021,2022-12-05 12:53:29,message,Very,user1174741085,What's up ?,799018.0
799023,2022-12-05 13:00:23,message,,user5134789466,Thanks boss,799020.0
799024,2022-12-05 13:00:34,message,,user5134789466,Good afternoon my oga 🙌,799021.0
799025,2022-12-05 13:01:04,message,Very,user1174741085,How is your side ?,799024.0
799026,2022-12-05 13:02:20,message,,user5134789466,"All is fine here, I'm done with exams and I've returned to my parent 😂",799025.0
799028,2022-12-05 13:03:11,message,Jibson,user1106993175,"🤑 Market Overview.

Bitcoin bulls succesfully attempted to retake $17,000 into the December 4 weekly close as volatility looked set to return to the market. Crypto markets remained non-committal over the weekend. Bitcoin is currently trading around $17,300, which represents a +1.7% increase over the past 24 hours.

The Top-10 cryptocurrencies are traded in green zone: Ethereum +2.98%, Polygon +2.2%, BNB +1.61%.

Market capitalization: $915B (+1.59%) 
The BTC dominance: 36.33% (+0.11%)
Fear & Greed Index: 26 (Fear)


#news",
799029,2022-12-05 13:03:33,message,Jibson,user1106993175,Congratulation boss,799026.0
799030,2022-12-05 13:03:54,message,Jibson,user1106993175,I wish you success,799026.0
799031,2022-12-05 13:06:24,message,Lexi ⚓️🌊,user516968442,,
799032,2022-12-05 13:06:48,message,Very,user1174741085,+,799028.0
799034,2022-12-05 13:06:54,message,Very,user1174741085,+,799031.0
799036,2022-12-05 13:07:07,message,Nwachukwu,user817796125,Well done chief.,798959.0
799037,2022-12-05 13:07:19,message,Very,user1174741085,,799026.0
799038,2022-12-05 13:07:26,message,Very,user1174741085,💃💃,799026.0
799039,2022-12-05 13:07:38,message,Very,user1174741085,Congratulations 🎉 and all the best 😁,799026.0
799040,2022-12-05 13:07:48,message,Very,user1174741085,"Sudden-Death Aversion In Trading: How to Overcome It and Trade Better!

Learn all about sudden-death aversion and how it affects your trades! 

Confused already? Don't worry — let Brandon tell you all about it in this week's #TradingMindset!",
799041,2022-12-05 13:08:36,message,Nwachukwu,user817796125,Salutations sir. 🙌🏾🙌🏾😁,798993.0
799042,2022-12-05 13:08:48,message,Nwachukwu,user817796125,,799040.0
799043,2022-12-05 13:08:57,message,Nwachukwu,user817796125,Is this playing? 😳😂,799040.0
799045,2022-12-05 13:09:25,message,Bybit Africa Announcement,channel1587339128,"📣 Bybit is excited to announce the listing of PRIMAL Token ($PRIMAL) on our Spot trading platform will be live on Dec 8! 

🧠 More about $PRIMAL:
PRIMAL is a Move2Earn Infrastructure Project that Tokenizes Fan-Athlete Engagement.",
799046,2022-12-05 13:09:36,message,Nwachukwu,user817796125,I no be boss jare. 🤧,799003.0
799047,2022-12-05 13:09:41,message,Lexi ⚓️🌊,user516968442,🤔,799040.0
799048,2022-12-05 13:09:45,message,,user5768667103,,799040.0
799049,2022-12-05 13:09:45,message,Very,user1174741085,😂,799042.0
799050,2022-12-05 13:09:55,message,Very,user1174741085,Read up 😂,799042.0
799051,2022-12-05 13:09:58,message,,user5768667103,,799042.0
799052,2022-12-05 13:10:04,message,Very,user1174741085,Read man,799043.0
799053,2022-12-05 13:10:07,message,Nwachukwu,user817796125,The thing shock me o.,799050.0
799054,2022-12-05 13:10:16,message,Very,user1174741085,So what are you ?,799046.0
799055,2022-12-05 13:10:28,message,Very,user1174741085,Don't be shocked,799053.0
799056,2022-12-05 13:10:30,message,Nwachukwu,user817796125,I just saw sudden death and went awol. 😂😂😂,799052.0
799057,2022-12-05 13:10:47,message,Very,user1174741085,,799056.0
799058,2022-12-05 13:10:56,message,Lexi ⚓️🌊,user516968442,Be calming down Boss 🤣,799056.0
799059,2022-12-05 13:11:04,message,Very,user1174741085,😂😂,799058.0
799060,2022-12-05 13:11:08,message,Very,user1174741085,Tell him,799058.0
799061,2022-12-05 13:11:09,message,Nwachukwu,user817796125,A retail trader looking to learn how to trade and get in the crypt space and make the most of it before things get out of my reach.,799054.0
799062,2022-12-05 13:11:26,message,Very,user1174741085,🤔🤔🤔,799061.0
799063,2022-12-05 13:11:39,message,Nwachukwu,user817796125,Why will I calm down? Ehn?,799058.0
799064,2022-12-05 13:11:43,message,Very,user1174741085,Only @CryptozCloud can understand this 😂,799061.0
799065,2022-12-05 13:11:47,message,Nwachukwu,user817796125,,799060.0
799066,2022-12-05 13:11:51,message,Very,user1174741085,😂,799063.0
799067,2022-12-05 13:11:57,message,Nwachukwu,user817796125,Why sir?,799064.0
799068,2022-12-05 13:12:06,message,Lexi ⚓️🌊,user516968442,To avoid high blood pressure sir 😂,799063.0
799069,2022-12-05 13:12:23,message,Nwachukwu,user817796125,,799068.0
799070,2022-12-05 13:12:35,message,Nwachukwu,user817796125,I won't get high BP sir. 😁,799068.0
799071,2022-12-05 13:12:43,message,Very,user1174741085,He do understand your non - understandables 😂😂,799067.0
799072,2022-12-05 13:12:52,message,Very,user1174741085,💯,799068.0
799073,2022-12-05 13:13:00,message,Very,user1174741085,Better.,799070.0
799074,2022-12-05 13:13:09,message,Nwachukwu,user817796125,"Chai. 😁

@CryptozCloud pls come and explain",799071.0
799075,2022-12-05 13:13:20,message,Very,user1174741085,😁,799074.0
799076,2022-12-05 13:13:28,message,Lexi ⚓️🌊,user516968442,"As you see sudden death in crypto trading, your mind don skip 😁",799070.0
799077,2022-12-05 13:13:40,message,Very,user1174741085,😊,799076.0
799078,2022-12-05 13:13:48,message,Very,user1174741085,Did it happen to you too ?,799076.0
799079,2022-12-05 13:14:41,message,Lexi ⚓️🌊,user516968442,Almost o... Thank God I read through 😁,799078.0
799080,2022-12-05 13:15:09,message,Nwachukwu,user817796125,"Not just the sudden, what about the death? 😅",799076.0
799081,2022-12-05 13:15:19,message,Very,user1174741085,😂😂,799079.0
799082,2022-12-05 13:15:25,message,Nwachukwu,user817796125,,799076.0
799083,2022-12-05 13:15:25,message,Very,user1174741085,David 😂😎,799080.0
799084,2022-12-05 13:15:38,message,Nwachukwu,user817796125,As I no gree read nko?,799079.0
799085,2022-12-05 13:15:43,message,Lexi ⚓️🌊,user516968442,,799080.0
799086,2022-12-05 13:16:27,message,Very,user1174741085,Please *gree read.,799084.0
799087,2022-12-05 13:16:32,message,Lexi ⚓️🌊,user516968442,This man 😂,799084.0
799088,2022-12-05 13:16:58,message,Nwachukwu,user817796125,Okay sir 😅,799086.0
799089,2022-12-05 13:17:13,message,Very,user1174741085,And share with us your thought after reading,799088.0
799090,2022-12-05 13:17:19,message,Nwachukwu,user817796125,I need cold water now. 😂,799087.0
799091,2022-12-05 13:17:30,message,Nwachukwu,user817796125,Definitely sir.,799089.0
799092,2022-12-05 13:17:52,message,Very,user1174741085,You want to wash your trades ? 🤷‍♂,799090.0
799093,2022-12-05 13:18:19,message,Lexi ⚓️🌊,user516968442,😂,799092.0
799094,2022-12-05 13:19:23,message,Frame,user339789456,Are you coming from the sun ?,799090.0
799095,2022-12-05 13:19:38,message,Frame,user339789456,So you farm in the afternoon 😜,799090.0
799096,2022-12-05 13:20:12,message,Chandan 💲BLM,user5240866127,Have some Lassi,799090.0
799097,2022-12-05 13:20:13,message,Frame,user339789456,Could this be related to death cross. ?,799040.0
799098,2022-12-05 13:20:20,message,Frame,user339789456,Let me watch,799040.0
799099,2022-12-05 13:20:34,message,Very,user1174741085,What's lassi ?,799096.0
799100,2022-12-05 13:20:53,message,Chandan 💲BLM,user5240866127,,
799101,2022-12-05 13:21:00,message,Nwachukwu,user817796125,No sir. To cool off. 🤧,799092.0
799102,2022-12-05 13:21:20,message,Nwachukwu,user817796125,Now is just clearing season. 🥲,799095.0
799103,2022-12-05 13:21:25,message,Very,user1174741085,Cool off from the heat of the trades ?,799101.0
799104,2022-12-05 13:21:44,message,Nwachukwu,user817796125,What's that bro?,799096.0
799105,2022-12-05 13:21:58,message,Chandan 💲BLM,user5240866127,This is Lassi,799100.0
799106,2022-12-05 13:21:59,message,Frame,user339789456,Don't clear in the sun na,799102.0
799107,2022-12-05 13:22:05,message,Nwachukwu,user817796125,Yes o. It's getting more and more intense. 🤧🔥,799103.0
799108,2022-12-05 13:22:19,message,Nwachukwu,user817796125,When? At night? 🌚,799106.0
799109,2022-12-05 13:22:26,message,Frame,user339789456,Is it milk ?,799105.0
799110,2022-12-05 13:22:34,message,Chandan 💲BLM,user5240866127,"Yes ,",
799111,2022-12-05 13:22:34,message,Frame,user339789456,What's it made from ?,799105.0
799112,2022-12-05 13:22:49,message,Chandan 💲BLM,user5240866127,Curd & Milk With Ice on it,
799113,2022-12-05 13:22:51,message,Frame,user339789456,Early in the morning 😂,799108.0
799114,2022-12-05 13:22:57,message,Chandan 💲BLM,user5240866127,Comes on Different Flavours,
